,level_0,index,time,Unnamed: 0,symbol,date,recv_time,prev_close,open,last_prc,volume,high_limited,low_limited,ask_prc1,bid_prc1,ask_vol1,bid_vol1,fill,index_Resource,Time,t_volume,outlier,middle,acc_weight_price,stop
54,54,54,92742000,60,000016.SH,20231201.0,92742180.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92742000.0,0,0,0.0,0.0,0
55,55,55,92745000,61,000016.SH,20231201.0,92745177.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92745000.0,0,0,0.0,0.0,0
56,56,56,92748000,62,000016.SH,20231201.0,92748178.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92748000.0,0,0,0.0,0.0,0
57,57,57,92751000,63,000016.SH,20231201.0,92751180.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92751000.0,0,0,0.0,0.0,0
58,58,58,92754000,64,000016.SH,20231201.0,92754175.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92754000.0,0,0,0.0,0.0,0
59,59,59,92757000,65,000016.SH,20231201.0,92757179.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92757000.0,0,0,0.0,0.0,0
60,60,60,92800000,66,000016.SH,20231201.0,92800176.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92800000.0,0,0,0.0,0.0,0
61,61,61,92803000,67,000016.SH,20231201.0,92803180.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92803000.0,0,0,0.0,0.0,0
62,62,62,92806000,69,000016.SH,20231201.0,92806170.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92806000.0,0,0,0.0,0.0,0
63,63,63,92809000,70,000016.SH,20231201.0,92809170.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92809000.0,0,0,0.0,0.0,0
64,64,64,92812000,71,000016.SH,20231201.0,92812170.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92812000.0,0,0,0.0,0.0,0
65,65,65,92815000,72,000016.SH,20231201.0,92815168.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92815000.0,0,0,0.0,0.0,0
66,66,66,92818000,73,000016.SH,20231201.0,92818169.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92818000.0,0,0,0.0,0.0,0
67,67,67,92821000,74,000016.SH,20231201.0,92821170.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92821000.0,0,0,0.0,0.0,0
68,68,68,92824000,75,000016.SH,20231201.0,92824174.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92824000.0,0,0,0.0,0.0,0
69,69,69,92827000,76,000016.SH,20231201.0,92827169.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92827000.0,0,0,0.0,0.0,0
70,70,70,92830000,77,000016.SH,20231201.0,92830168.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92830000.0,0,0,0.0,0.0,0
71,71,71,92833000,78,000016.SH,20231201.0,92833168.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92833000.0,0,0,0.0,0.0,0
72,72,72,92836000,80,000016.SH,20231201.0,92836169.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92836000.0,0,0,0.0,0.0,0
73,73,73,92839000,81,000016.SH,20231201.0,92839170.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92839000.0,0,0,0.0,0.0,0
74,74,74,92842000,82,000016.SH,20231201.0,92842181.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92842000.0,0,0,0.0,0.0,0
75,75,75,92845000,83,000016.SH,20231201.0,92845169.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92845000.0,0,0,0.0,0.0,0
76,76,76,92848000,84,000016.SH,20231201.0,92848175.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92848000.0,0,0,0.0,0.0,0
77,77,77,92851000,85,000016.SH,20231201.0,92851170.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92851000.0,0,0,0.0,0.0,0
78,78,78,92854000,86,000016.SH,20231201.0,92854176.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92854000.0,0,0,0.0,0.0,0
79,79,79,92857000,87,000016.SH,20231201.0,92857164.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92857000.0,0,0,0.0,0.0,0
80,80,80,92900000,88,000016.SH,20231201.0,92900168.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92900000.0,0,0,0.0,0.0,0
81,81,81,92903000,89,000016.SH,20231201.0,92903169.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92903000.0,0,0,0.0,0.0,0
82,82,82,92906000,91,000016.SH,20231201.0,92906171.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92906000.0,0,0,0.0,0.0,0
83,83,83,92909000,92,000016.SH,20231201.0,92909171.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92909000.0,0,0,0.0,0.0,0
84,84,84,92912000,93,000016.SH,20231201.0,92912169.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92912000.0,0,0,0.0,0.0,0
85,85,85,92915000,94,000016.SH,20231201.0,92915169.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92915000.0,0,0,0.0,0.0,0
86,86,86,92918000,95,000016.SH,20231201.0,92918170.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92918000.0,0,0,0.0,0.0,0
87,87,87,92921000,96,000016.SH,20231201.0,92921172.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92921000.0,0,0,0.0,0.0,0
88,88,88,92924000,97,000016.SH,20231201.0,92924177.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92924000.0,0,0,0.0,0.0,0
89,89,89,92927000,98,000016.SH,20231201.0,92927172.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92927000.0,0,0,0.0,0.0,0
90,90,90,92930000,99,000016.SH,20231201.0,92930179.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92930000.0,0,0,0.0,0.0,0
91,91,91,92933000,100,000016.SH,20231201.0,92933169.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92933000.0,0,0,0.0,0.0,0
92,92,92,92936000,102,000016.SH,20231201.0,92936173.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92936000.0,0,0,0.0,0.0,0
93,93,93,92939000,103,000016.SH,20231201.0,92939177.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92939000.0,0,0,0.0,0.0,0
94,94,94,92942000,104,000016.SH,20231201.0,92942187.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92942000.0,0,0,0.0,0.0,0
95,95,95,92945000,105,000016.SH,20231201.0,92945172.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92945000.0,0,0,0.0,0.0,0
96,96,96,92948000,106,000016.SH,20231201.0,92948171.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92948000.0,0,0,0.0,0.0,0
97,97,97,92951000,107,000016.SH,20231201.0,92951172.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92951000.0,0,0,0.0,0.0,0
98,98,98,92954000,108,000016.SH,20231201.0,92954172.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92954000.0,0,0,0.0,0.0,0
99,99,99,92957000,109,000016.SH,20231201.0,92957171.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,92957000.0,0,0,0.0,0.0,0
100,100,100,93000000,110,000016.SH,20231201.0,93000192.0,2365.9962,2362.6263,2362.6263,11315400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93000000.0,11315400,0,2362.6263,2362.63,0
101,101,101,93003000,111,000016.SH,20231201.0,93003241.0,2365.9962,2362.6263,2361.9562,13025600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93003000.0,1710200,0,2361.9562,2362.54,0
102,102,102,93006000,113,000016.SH,20231201.0,93006176.0,2365.9962,2362.6263,2362.1173,18742000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93006000.0,5716400,0,2362.1173,2362.41,0
103,103,103,93009000,114,000016.SH,20231201.0,93009261.0,2365.9962,2362.6263,2361.1618,23073900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93009000.0,4331900,1,2361.1618,2362.18,0
104,104,104,93012000,115,000016.SH,20231201.0,93012267.0,2365.9962,2362.6263,2360.8368,25427500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93012000.0,2353600,0,2360.8368,2362.05,0
105,105,105,93015000,116,000016.SH,20231201.0,93015259.0,2365.9962,2362.6263,2360.8282,28426200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93015000.0,2998700,0,2360.8282,2361.92,0
106,106,106,93018000,117,000016.SH,20231201.0,93018288.0,2365.9962,2362.6263,2361.2269,30920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93018000.0,2493800,0,2361.2269,2361.87,0
107,107,107,93021000,118,000016.SH,20231201.0,93021174.0,2365.9962,2362.6263,2360.5862,33779600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93021000.0,2859600,0,2360.5862,2361.76,0
108,108,108,93024000,119,000016.SH,20231201.0,93024172.0,2365.9962,2362.6263,2360.6802,35624900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93024000.0,1845300,0,2360.6802,2361.7,0
109,109,109,93027000,120,000016.SH,20231201.0,93027182.0,2365.9962,2362.6263,2361.1394,37329900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93027000.0,1705000,0,2361.1394,2361.68,0
110,110,110,93030000,121,000016.SH,20231201.0,93030172.0,2365.9962,2362.6263,2361.0453,39240500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93030000.0,1910600,0,2361.0453,2361.65,0
111,111,111,93033000,122,000016.SH,20231201.0,93033181.0,2365.9962,2362.6263,2361.2877,41603300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93033000.0,2362800,0,2361.2877,2361.63,0
112,112,112,93036000,124,000016.SH,20231201.0,93036174.0,2365.9962,2362.6263,2361.3939,43082100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93036000.0,1478800,0,2361.3939,2361.62,0
113,113,113,93039000,125,000016.SH,20231201.0,93039182.0,2365.9962,2362.6263,2362.5231,44537700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93039000.0,1455600,0,2362.5231,2361.65,0
114,114,114,93042000,126,000016.SH,20231201.0,93042189.0,2365.9962,2362.6263,2361.7814,45981700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93042000.0,1444000,0,2361.7814,2361.65,0
115,115,115,93045000,127,000016.SH,20231201.0,93045182.0,2365.9962,2362.6263,2361.9674,47788200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93045000.0,1806500,0,2361.9674,2361.66,0
116,116,116,93048000,128,000016.SH,20231201.0,93048186.0,2365.9962,2362.6263,2360.6291,49544700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93048000.0,1756500,0,2360.6291,2361.63,0
117,117,117,93051000,129,000016.SH,20231201.0,93051191.0,2365.9962,2362.6263,2360.5541,50921000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93051000.0,1376300,0,2360.5541,2361.6,0
118,118,118,93054000,130,000016.SH,20231201.0,93054182.0,2365.9962,2362.6263,2361.2493,52405200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93054000.0,1484200,0,2361.2493,2361.59,0
119,119,119,93057000,131,000016.SH,20231201.0,93057182.0,2365.9962,2362.6263,2360.8768,53280600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93057000.0,875400,0,2360.8768,2361.58,0
120,120,120,93100000,132,000016.SH,20231201.0,93100179.0,2365.9962,2362.6263,2360.3347,54575900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93100000.0,1295300,0,2360.3347,2361.55,0
121,121,121,93103000,133,000016.SH,20231201.0,93103203.0,2365.9962,2362.6263,2360.6013,61456700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93103000.0,6880800,0,2360.6013,2361.44,0
122,122,122,93106000,135,000016.SH,20231201.0,93106103.0,2365.9962,2362.6263,2359.7593,62981200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93106000.0,1524500,0,2359.7593,2361.4,0
123,123,123,93109000,136,000016.SH,20231201.0,93109081.0,2365.9962,2362.6263,2358.6822,64854000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93109000.0,1872800,1,2358.6822,2361.32,0
124,124,124,93112000,137,000016.SH,20231201.0,93112093.0,2365.9962,2362.6263,2358.295,66418200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93112000.0,1564200,1,2358.295,2361.25,0
125,125,125,93115000,138,000016.SH,20231201.0,93115093.0,2365.9962,2362.6263,2357.9246,68172700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93115000.0,1754500,1,2357.9246,2361.16,0
126,126,126,93118000,139,000016.SH,20231201.0,93118093.0,2365.9962,2362.6263,2358.6456,70035200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93118000.0,1862500,0,2358.6456,2361.1,0
127,127,127,93121000,140,000016.SH,20231201.0,93121086.0,2365.9962,2362.6263,2360.0689,72641300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93121000.0,2606100,0,2360.0689,2361.06,0
128,128,128,93124000,141,000016.SH,20231201.0,93124086.0,2365.9962,2362.6263,2360.3322,74235800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93124000.0,1594500,0,2360.3322,2361.05,0
129,129,129,93127000,142,000016.SH,20231201.0,93127104.0,2365.9962,2362.6263,2359.7307,75257200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93127000.0,1021400,0,2359.7307,2361.03,0
130,130,130,93130000,143,000016.SH,20231201.0,93130097.0,2365.9962,2362.6263,2359.3884,75984500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93130000.0,727300,0,2359.3884,2361.01,0
131,131,131,93133000,144,000016.SH,20231201.0,93133095.0,2365.9962,2362.6263,2359.0238,76870100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93133000.0,885600,0,2359.0238,2360.99,0
132,132,132,93136000,146,000016.SH,20231201.0,93136104.0,2365.9962,2362.6263,2358.9378,77975300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93136000.0,1105200,0,2358.9378,2360.96,0
133,133,133,93139000,147,000016.SH,20231201.0,93139126.0,2365.9962,2362.6263,2358.8197,78812300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93139000.0,837000,0,2358.8197,2360.94,0
134,134,134,93142000,148,000016.SH,20231201.0,93142122.0,2365.9962,2362.6263,2359.0462,79841200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93142000.0,1028900,0,2359.0462,2360.91,0
135,135,135,93145000,149,000016.SH,20231201.0,93145113.0,2365.9962,2362.6263,2359.0448,80653700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93145000.0,812500,0,2359.0448,2360.89,0
136,136,136,93148000,150,000016.SH,20231201.0,93148129.0,2365.9962,2362.6263,2358.9546,82119800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93148000.0,1466100,0,2358.9546,2360.86,0
137,137,137,93151000,151,000016.SH,20231201.0,93151158.0,2365.9962,2362.6263,2358.9746,82761100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93151000.0,641300,0,2358.9746,2360.84,0
138,138,138,93154000,152,000016.SH,20231201.0,93154136.0,2365.9962,2362.6263,2358.7688,84482500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93154000.0,1721400,0,2358.7688,2360.8,0
139,139,139,93157000,153,000016.SH,20231201.0,93157149.0,2365.9962,2362.6263,2358.315,85161900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93157000.0,679400,0,2358.315,2360.78,0
140,140,140,93200000,154,000016.SH,20231201.0,93200145.0,2365.9962,2362.6263,2358.4132,85984500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93200000.0,822600,0,2358.4132,2360.76,0
141,141,141,93203000,155,000016.SH,20231201.0,93203153.0,2365.9962,2362.6263,2358.088,86832600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93203000.0,848100,0,2358.088,2360.73,0
142,142,142,93206000,157,000016.SH,20231201.0,93206190.0,2365.9962,2362.6263,2358.2769,88450800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,self,93206000.0,1618200,0,2358.2769,2360.69,0
